,Year,Month,Day,Start_Hour,End_Hour,Price
994,2016.0,8.0,11.0,7.0,8.0,30.15344
995,2016.0,8.0,12.0,0.0,1.0,44.06433
996,2016.0,8.0,11.0,23.0,0.0,42.70987
997,2016.0,8.0,11.0,22.0,23.0,39.40772
998,2016.0,8.0,11.0,21.0,22.0,36.03379
999,2016.0,8.0,11.0,20.0,21.0,33.49276
1000,2016.0,8.0,12.0,6.0,7.0,32.64991
1001,2016.0,8.0,11.0,17.0,18.0,27.66415
1002,2016.0,8.0,12.0,1.0,2.0,51.23713
1003,2016.0,8.0,11.0,11.0,12.0,27.36766
1004,2016.0,8.0,11.0,8.0,9.0,27.87425
1005,2016.0,8.0,12.0,3.0,4.0,56.98016
1006,2016.0,8.0,12.0,2.0,3.0,61.06872
1007,2016.0,8.0,11.0,18.0,19.0,29.15578
1008,2016.0,8.0,13.0,4.0,5.0,40.51345
1009,2016.0,8.0,12.0,8.0,9.0,29.02942
1010,2016.0,8.0,12.0,12.0,13.0,29.82369
1011,2016.0,8.0,12.0,21.0,22.0,41.08267
1012,2016.0,8.0,12.0,23.0,0.0,48.22834
1013,2016.0,8.0,12.0,16.0,17.0,28.0765
1014,2016.0,8.0,12.0,17.0,18.0,29.61771
1015,2016.0,8.0,12.0,19.0,20.0,32.86003
1016,2016.0,8.0,12.0,14.0,15.0,31.5493
1017,2016.0,8.0,13.0,2.0,3.0,56.88385
1018,2016.0,8.0,13.0,6.0,7.0,32.48386
1019,2016.0,8.0,12.0,11.0,12.0,27.57335
1020,2016.0,8.0,12.0,18.0,19.0,31.51536
1021,2016.0,8.0,13.0,3.0,4.0,56.74543
1022,2016.0,8.0,12.0,9.0,10.0,27.93061
1023,2016.0,8.0,12.0,20.0,21.0,37.65376
1024,2016.0,8.0,13.0,0.0,1.0,50.63823
1025,2016.0,8.0,12.0,13.0,14.0,32.45269
1026,2016.0,8.0,13.0,5.0,6.0,35.50354
1027,2016.0,8.0,12.0,7.0,8.0,31.29886
1028,2016.0,8.0,12.0,10.0,11.0,27.06008
1029,2016.0,8.0,12.0,15.0,16.0,29.09891
1030,2016.0,8.0,12.0,22.0,23.0,42.25418
1031,2016.0,8.0,13.0,1.0,2.0,56.16649
1032,2016.0,8.0,14.0,5.0,6.0,38.38788
1033,2016.0,8.0,13.0,17.0,18.0,29.74188
1034,2016.0,8.0,13.0,14.0,15.0,28.82934
1035,2016.0,8.0,13.0,21.0,22.0,39.54224
1036,2016.0,8.0,13.0,23.0,0.0,48.33474
1037,2016.0,8.0,14.0,2.0,3.0,56.03246
1038,2016.0,8.0,13.0,11.0,12.0,27.39298
1039,2016.0,8.0,13.0,13.0,14.0,29.25145
1040,2016.0,8.0,14.0,3.0,4.0,46.83908
1041,2016.0,8.0,14.0,4.0,5.0,40.96273
1042,2016.0,8.0,14.0,6.0,7.0,33.6458
1043,2016.0,8.0,14.0,1.0,2.0,55.01327
1044,2016.0,8.0,13.0,8.0,9.0,29.30982
1045,2016.0,8.0,13.0,22.0,23.0,43.50203
1046,2016.0,8.0,14.0,0.0,1.0,50.66569
1047,2016.0,8.0,13.0,7.0,8.0,32.7604
1048,2016.0,8.0,13.0,18.0,19.0,31.32827
1049,2016.0,8.0,13.0,20.0,21.0,36.78559
1050,2016.0,8.0,13.0,9.0,10.0,28.48202
1051,2016.0,8.0,13.0,16.0,17.0,28.38313
1052,2016.0,8.0,13.0,19.0,20.0,34.28707
1053,2016.0,8.0,13.0,10.0,11.0,27.39774
1054,2016.0,8.0,13.0,15.0,16.0,26.92811
1055,2016.0,8.0,13.0,12.0,13.0,28.30694
1056,2016.0,8.0,14.0,22.0,23.0,42.71893
1057,2016.0,8.0,14.0,23.0,0.0,47.43983
1058,2016.0,8.0,14.0,7.0,8.0,33.1511
1059,2016.0,8.0,15.0,6.0,7.0,35.42912
1060,2016.0,8.0,14.0,18.0,19.0,31.49621
1061,2016.0,8.0,15.0,3.0,4.0,52.22399
1062,2016.0,8.0,15.0,1.0,2.0,58.03481
1063,2016.0,8.0,14.0,12.0,13.0,28.36832
1064,2016.0,8.0,15.0,4.0,5.0,43.3165
1065,2016.0,8.0,14.0,11.0,12.0,27.90528
1066,2016.0,8.0,15.0,2.0,3.0,62.48576
1067,2016.0,8.0,14.0,10.0,11.0,28.48348
1068,2016.0,8.0,15.0,0.0,1.0,52.20035
1069,2016.0,8.0,14.0,8.0,9.0,30.56444
1070,2016.0,8.0,14.0,13.0,14.0,27.48129
1071,2016.0,8.0,14.0,21.0,22.0,39.46894
1072,2016.0,8.0,14.0,20.0,21.0,36.07078
1073,2016.0,8.0,14.0,16.0,17.0,25.89738
1074,2016.0,8.0,14.0,15.0,16.0,24.31573
1075,2016.0,8.0,14.0,19.0,20.0,35.75929
1076,2016.0,8.0,14.0,14.0,15.0,26.13245
1077,2016.0,8.0,14.0,17.0,18.0,28.5212
1078,2016.0,8.0,15.0,5.0,6.0,38.61235
1079,2016.0,8.0,14.0,9.0,10.0,29.56171
1080,2016.0,8.0,15.0,7.0,8.0,31.76953
1081,2016.0,8.0,16.0,0.0,1.0,64.08599
1082,2016.0,8.0,15.0,19.0,20.0,40.7739
1083,2016.0,8.0,15.0,11.0,12.0,27.53115
1084,2016.0,8.0,15.0,9.0,10.0,28.00753
1085,2016.0,8.0,15.0,10.0,11.0,27.20693
1086,2016.0,8.0,16.0,4.0,5.0,45.13425
1087,2016.0,8.0,16.0,5.0,6.0,39.3032
1088,2016.0,8.0,15.0,22.0,23.0,52.39436
1089,2016.0,8.0,15.0,21.0,22.0,47.94645
1090,2016.0,8.0,15.0,18.0,19.0,37.04858
1091,2016.0,8.0,15.0,20.0,21.0,45.09033
1092,2016.0,8.0,15.0,23.0,0.0,59.87101
1093,2016.0,8.0,15.0,14.0,15.0,32.33903
1094,2016.0,8.0,15.0,16.0,17.0,31.85686
1095,2016.0,8.0,16.0,3.0,4.0,56.26912
1096,2016.0,8.0,16.0,2.0,3.0,71.45443
1097,2016.0,8.0,15.0,12.0,13.0,28.28401
1098,2016.0,8.0,15.0,13.0,14.0,32.08148
1099,2016.0,8.0,15.0,15.0,16.0,31.05647
1100,2016.0,8.0,15.0,17.0,18.0,33.9526
1101,2016.0,8.0,15.0,8.0,9.0,29.5214
1102,2016.0,8.0,16.0,1.0,2.0,69.06202
1103,2016.0,8.0,16.0,6.0,7.0,35.24074
1104,2016.0,8.0,16.0,9.0,10.0,28.32841
1105,2016.0,8.0,17.0,6.0,7.0,38.17433
1106,2016.0,8.0,16.0,21.0,22.0,48.91101
1107,2016.0,8.0,16.0,23.0,0.0,62.50359
1108,2016.0,8.0,17.0,4.0,5.0,48.72826
1109,2016.0,8.0,16.0,8.0,9.0,29.89976
1110,2016.0,8.0,16.0,11.0,12.0,28.38959
1111,2016.0,8.0,16.0,13.0,14.0,34.36338
1112,2016.0,8.0,16.0,14.0,15.0,34.02476
1113,2016.0,8.0,16.0,15.0,16.0,31.84142
1114,2016.0,8.0,16.0,7.0,8.0,32.52076
1115,2016.0,8.0,16.0,16.0,17.0,32.74211
1116,2016.0,8.0,16.0,19.0,20.0,41.36128
1117,2016.0,8.0,16.0,22.0,23.0,53.36174
1118,2016.0,8.0,17.0,3.0,4.0,54.52884
1119,2016.0,8.0,17.0,0.0,1.0,67.25123
1120,2016.0,8.0,16.0,10.0,11.0,27.87152
1121,2016.0,8.0,16.0,12.0,13.0,29.40954
1122,2016.0,8.0,17.0,1.0,2.0,73.16489
1123,2016.0,8.0,16.0,18.0,19.0,37.2794
1124,2016.0,8.0,16.0,17.0,18.0,35.35438
1125,2016.0,8.0,17.0,2.0,3.0,72.42266
1126,2016.0,8.0,17.0,5.0,6.0,41.3206
1127,2016.0,8.0,16.0,20.0,21.0,45.72
1128,2016.0,8.0,18.0,6.0,7.0,37.09056
1129,2016.0,8.0,17.0,17.0,18.0,33.04206
1130,2016.0,8.0,18.0,1.0,2.0,96.21972
1131,2016.0,8.0,17.0,9.0,10.0,27.94299
1132,2016.0,8.0,17.0,21.0,22.0,57.88994
1133,2016.0,8.0,18.0,4.0,5.0,60.56612
1134,2016.0,8.0,18.0,5.0,6.0,41.22823
1135,2016.0,8.0,17.0,23.0,0.0,87.94615
1136,2016.0,8.0,17.0,11.0,12.0,27.9478
1137,2016.0,8.0,17.0,14.0,15.0,32.14432
1138,2016.0,8.0,17.0,20.0,21.0,55.75215
1139,2016.0,8.0,17.0,22.0,23.0,71.44512
1140,2016.0,8.0,17.0,7.0,8.0,31.89623
1141,2016.0,8.0,17.0,10.0,11.0,27.80327
1142,2016.0,8.0,18.0,0.0,1.0,91.38926
1143,2016.0,8.0,17.0,8.0,9.0,29.91439
1144,2016.0,8.0,17.0,15.0,16.0,30.13137
1145,2016.0,8.0,17.0,16.0,17.0,31.15959
1146,2016.0,8.0,17.0,18.0,19.0,45.91839
1147,2016.0,8.0,18.0,3.0,4.0,86.50061
1148,2016.0,8.0,17.0,12.0,13.0,29.35351
1149,2016.0,8.0,17.0,13.0,14.0,32.74381
1150,2016.0,8.0,17.0,19.0,20.0,50.09685
1151,2016.0,8.0,18.0,2.0,3.0,94.35094
1152,2016.0,8.0,19.0,3.0,4.0,64.17133
1153,2016.0,8.0,18.0,13.0,14.0,35.7358
1154,2016.0,8.0,18.0,9.0,10.0,28.5426
1155,2016.0,8.0,18.0,8.0,9.0,30.2356
1156,2016.0,8.0,18.0,22.0,23.0,52.70068
1157,2016.0,8.0,18.0,18.0,19.0,36.24797
1158,2016.0,8.0,19.0,6.0,7.0,35.32551
1159,2016.0,8.0,18.0,17.0,18.0,33.44217
1160,2016.0,8.0,18.0,10.0,11.0,27.63514
1161,2016.0,8.0,18.0,19.0,20.0,38.80817
1162,2016.0,8.0,18.0,15.0,16.0,31.87735
1163,2016.0,8.0,18.0,12.0,13.0,30.06498
1164,2016.0,8.0,18.0,7.0,8.0,33.30074
1165,2016.0,8.0,19.0,5.0,6.0,38.17388
1166,2016.0,8.0,19.0,1.0,2.0,75.12728
1167,2016.0,8.0,19.0,0.0,1.0,66.89462
1168,2016.0,8.0,18.0,23.0,0.0,60.72113
1169,2016.0,8.0,18.0,21.0,22.0,46.07251
1170,2016.0,8.0,18.0,20.0,21.0,41.33079
1171,2016.0,8.0,18.0,11.0,12.0,28.92924
1172,2016.0,8.0,19.0,4.0,5.0,45.31761
1173,2016.0,8.0,19.0,2.0,3.0,76.22451
1174,2016.0,8.0,18.0,16.0,17.0,31.43834
1175,2016.0,8.0,18.0,14.0,15.0,35.37596
1176,2016.0,8.0,19.0,17.0,18.0,30.97178
1177,2016.0,8.0,19.0,22.0,23.0,54.83728
1178,2016.0,8.0,19.0,15.0,16.0,28.42969
1179,2016.0,8.0,19.0,13.0,14.0,32.86128
1180,2016.0,8.0,19.0,11.0,12.0,27.65976
1181,2016.0,8.0,20.0,5.0,6.0,37.0244
1182,2016.0,8.0,20.0,0.0,1.0,75.76155
1183,2016.0,8.0,19.0,21.0,22.0,39.26679
1184,2016.0,8.0,19.0,18.0,19.0,32.63037
1185,2016.0,8.0,19.0,16.0,17.0,27.73067
1186,2016.0,8.0,20.0,6.0,7.0,34.00911
1187,2016.0,8.0,20.0,3.0,4.0,67.76836
1188,2016.0,8.0,19.0,14.0,15.0,32.45976
1189,2016.0,8.0,19.0,12.0,13.0,29.00315
1190,2016.0,8.0,19.0,23.0,0.0,70.46986
1191,2016.0,8.0,19.0,9.0,10.0,28.31264
1192,2016.0,8.0,19.0,7.0,8.0,33.34051
1193,2016.0,8.0,20.0,4.0,5.0,44.6918
1194,2016.0,8.0,20.0,2.0,3.0,81.01141
1195,2016.0,8.0,20.0,1.0,2.0,81.10741
1196,2016.0,8.0,19.0,20.0,21.0,36.83557
1197,2016.0,8.0,19.0,10.0,11.0,27.16724
1198,2016.0,8.0,19.0,19.0,20.0,34.79978
1199,2016.0,8.0,19.0,8.0,9.0,30.20249
1200,2016.0,8.0,20.0,10.0,11.0,26.78503
1201,2016.0,8.0,21.0,4.0,5.0,42.84852
1202,2016.0,8.0,20.0,18.0,19.0,26.82954
1203,2016.0,8.0,20.0,17.0,18.0,24.50965
1204,2016.0,8.0,20.0,22.0,23.0,36.54925
1205,2016.0,8.0,20.0,9.0,10.0,27.85159
1206,2016.0,8.0,20.0,14.0,15.0,27.4728
1207,2016.0,8.0,20.0,7.0,8.0,31.89983
1208,2016.0,8.0,21.0,6.0,7.0,32.0788
1209,2016.0,8.0,21.0,3.0,4.0,47.9047
1210,2016.0,8.0,21.0,1.0,2.0,54.02464
1211,2016.0,8.0,20.0,21.0,22.0,32.78713
1212,2016.0,8.0,21.0,2.0,3.0,56.98704
1213,2016.0,8.0,21.0,5.0,6.0,33.6567
1214,2016.0,8.0,20.0,15.0,16.0,25.20999
1215,2016.0,8.0,20.0,13.0,14.0,29.71709
1216,2016.0,8.0,20.0,8.0,9.0,28.4861
1217,2016.0,8.0,21.0,0.0,1.0,45.8977
1218,2016.0,8.0,20.0,19.0,20.0,30.12332
1219,2016.0,8.0,20.0,12.0,13.0,27.40753
1220,2016.0,8.0,20.0,11.0,12.0,26.3824
1221,2016.0,8.0,20.0,16.0,17.0,23.56605
1222,2016.0,8.0,20.0,23.0,0.0,41.73132
1223,2016.0,8.0,20.0,20.0,21.0,31.84679
1224,2016.0,8.0,22.0,5.0,6.0,32.25895
1225,2016.0,8.0,22.0,0.0,1.0,40.48443
1226,2016.0,8.0,21.0,16.0,17.0,14.49851
1227,2016.0,8.0,21.0,8.0,9.0,26.99641
1228,2016.0,8.0,21.0,15.0,16.0,16.59611
1229,2016.0,8.0,22.0,2.0,3.0,51.39511
1230,2016.0,8.0,21.0,9.0,10.0,26.493
1231,2016.0,8.0,22.0,1.0,2.0,46.41879
1232,2016.0,8.0,21.0,11.0,12.0,25.73161
1233,2016.0,8.0,21.0,19.0,20.0,25.12988
1234,2016.0,8.0,21.0,20.0,21.0,25.84703
1235,2016.0,8.0,21.0,22.0,23.0,31.47829
1236,2016.0,8.0,22.0,6.0,7.0,30.51248
1237,2016.0,8.0,21.0,7.0,8.0,28.29731
1238,2016.0,8.0,21.0,18.0,19.0,22.19136
1239,2016.0,8.0,21.0,23.0,0.0,37.53473
1240,2016.0,8.0,21.0,14.0,15.0,23.1648
1241,2016.0,8.0,22.0,3.0,4.0,48.03493
1242,2016.0,8.0,22.0,4.0,5.0,36.93741
1243,2016.0,8.0,21.0,12.0,13.0,26.32891
1244,2016.0,8.0,21.0,21.0,22.0,27.84229
1245,2016.0,8.0,21.0,10.0,11.0,26.3238
1246,2016.0,8.0,21.0,17.0,18.0,18.75212
1247,2016.0,8.0,21.0,13.0,14.0,25.15363
1248,2016.0,8.0,23.0,4.0,5.0,36.74105
1249,2016.0,8.0,22.0,19.0,20.0,31.05232
1250,2016.0,8.0,22.0,17.0,18.0,27.91606
1251,2016.0,8.0,22.0,13.0,14.0,29.61
1252,2016.0,8.0,22.0,15.0,16.0,27.64027
1253,2016.0,8.0,22.0,8.0,9.0,25.97465
1254,2016.0,8.0,22.0,16.0,17.0,27.76706
1255,2016.0,8.0,23.0,2.0,3.0,52.03014
1256,2016.0,8.0,22.0,22.0,23.0,35.64532
1257,2016.0,8.0,22.0,18.0,19.0,28.80125
1258,2016.0,8.0,22.0,9.0,10.0,24.99767
1259,2016.0,8.0,22.0,7.0,8.0,28.0357
1260,2016.0,8.0,23.0,6.0,7.0,31.25481
1261,2016.0,8.0,22.0,12.0,13.0,26.92648
1262,2016.0,8.0,22.0,11.0,12.0,25.38194
1263,2016.0,8.0,23.0,5.0,6.0,33.13172
1264,2016.0,8.0,23.0,1.0,2.0,47.61614
1265,2016.0,8.0,22.0,21.0,22.0,32.58531
1266,2016.0,8.0,22.0,20.0,21.0,32.01828
1267,2016.0,8.0,22.0,14.0,15.0,30.55732
1268,2016.0,8.0,23.0,3.0,4.0,46.25786
1269,2016.0,8.0,22.0,10.0,11.0,24.51386
1270,2016.0,8.0,23.0,0.0,1.0,43.18047
1271,2016.0,8.0,22.0,23.0,0.0,40.80034
1272,2016.0,8.0,23.0,19.0,20.0,29.73143
1273,2016.0,8.0,24.0,3.0,4.0,45.47954
1274,2016.0,8.0,24.0,6.0,7.0,31.8457
1275,2016.0,8.0,23.0,17.0,18.0,27.51846
1276,2016.0,8.0,23.0,20.0,21.0,30.71261
1277,2016.0,8.0,23.0,21.0,22.0,31.67652
1278,2016.0,8.0,24.0,4.0,5.0,36.30694
1279,2016.0,8.0,23.0,10.0,11.0,25.37537
1280,2016.0,8.0,23.0,22.0,23.0,33.26914
1281,2016.0,8.0,23.0,7.0,8.0,28.98706
1282,2016.0,8.0,23.0,9.0,10.0,26.26756
1283,2016.0,8.0,23.0,8.0,9.0,25.9948
1284,2016.0,8.0,23.0,15.0,16.0,27.03179
1285,2016.0,8.0,23.0,16.0,17.0,26.97228
1286,2016.0,8.0,23.0,23.0,0.0,37.93945
1287,2016.0,8.0,24.0,5.0,6.0,33.69487
1288,2016.0,8.0,23.0,11.0,12.0,26.14597
1289,2016.0,8.0,23.0,12.0,13.0,28.73998
1290,2016.0,8.0,24.0,0.0,1.0,39.80303
1291,2016.0,8.0,24.0,1.0,2.0,46.44155
1292,2016.0,8.0,24.0,2.0,3.0,51.29705
1293,2016.0,8.0,23.0,13.0,14.0,30.39396
1294,2016.0,8.0,23.0,14.0,15.0,30.52561
1295,2016.0,8.0,23.0,18.0,19.0,28.06444
1296,2016.0,8.0,25.0,1.0,2.0,48.64158
1297,2016.0,8.0,24.0,8.0,9.0,28.05322
1298,2016.0,8.0,24.0,12.0,13.0,28.65466
1299,2016.0,8.0,24.0,13.0,14.0,31.6071
1300,2016.0,8.0,24.0,15.0,16.0,23.28155
1301,2016.0,8.0,24.0,9.0,10.0,27.47622
1302,2016.0,8.0,24.0,10.0,11.0,26.31616
1303,2016.0,8.0,24.0,20.0,21.0,30.97126
1304,2016.0,8.0,25.0,2.0,3.0,50.89728
1305,2016.0,8.0,25.0,3.0,4.0,45.16825
1306,2016.0,8.0,25.0,6.0,7.0,31.25092
1307,2016.0,8.0,24.0,7.0,8.0,29.84287
1308,2016.0,8.0,24.0,18.0,19.0,27.49227
1309,2016.0,8.0,24.0,16.0,17.0,22.04218
1310,2016.0,8.0,24.0,17.0,18.0,23.5243
1311,2016.0,8.0,24.0,19.0,20.0,28.85943
1312,2016.0,8.0,24.0,21.0,22.0,34.43286
1313,2016.0,8.0,25.0,4.0,5.0,37.75317
1314,2016.0,8.0,24.0,22.0,23.0,35.4546
1315,2016.0,8.0,24.0,14.0,15.0,29.8961
1316,2016.0,8.0,24.0,23.0,0.0,40.65005
1317,2016.0,8.0,25.0,5.0,6.0,34.10286
1318,2016.0,8.0,24.0,11.0,12.0,26.85516
1319,2016.0,8.0,25.0,0.0,1.0,43.72032
1320,2016.0,8.0,25.0,16.0,17.0,27.0779
1321,2016.0,8.0,25.0,22.0,23.0,38.33869
1322,2016.0,8.0,26.0,6.0,7.0,30.82384
1323,2016.0,8.0,25.0,12.0,13.0,28.11637
1324,2016.0,8.0,26.0,4.0,5.0,39.59425
1325,2016.0,8.0,26.0,5.0,6.0,34.30366
1326,2016.0,8.0,26.0,0.0,1.0,44.34083
1327,2016.0,8.0,25.0,9.0,10.0,25.29228
1328,2016.0,8.0,25.0,19.0,20.0,31.41
1329,2016.0,8.0,25.0,18.0,19.0,29.55827
1330,2016.0,8.0,25.0,10.0,11.0,24.29541
1331,2016.0,8.0,26.0,1.0,2.0,49.67782
1332,2016.0,8.0,25.0,23.0,0.0,42.43081
1333,2016.0,8.0,25.0,15.0,16.0,27.68307
1334,2016.0,8.0,25.0,14.0,15.0,31.13927
1335,2016.0,8.0,26.0,3.0,4.0,45.93674
1336,2016.0,8.0,25.0,21.0,22.0,33.30259
1337,2016.0,8.0,25.0,13.0,14.0,30.15378
1338,2016.0,8.0,25.0,11.0,12.0,25.45225
1339,2016.0,8.0,25.0,8.0,9.0,25.6506
1340,2016.0,8.0,25.0,20.0,21.0,31.27732
1341,2016.0,8.0,25.0,7.0,8.0,28.78965
1342,2016.0,8.0,26.0,2.0,3.0,50.80168
1343,2016.0,8.0,25.0,17.0,18.0,28.13234
1344,2016.0,8.0,26.0,20.0,21.0,29.99915
1345,2016.0,8.0,26.0,23.0,0.0,37.3838
1346,2016.0,8.0,26.0,21.0,22.0,31.67996
1347,2016.0,8.0,26.0,11.0,12.0,26.47021
1348,2016.0,8.0,26.0,9.0,10.0,26.22346
1349,2016.0,8.0,26.0,8.0,9.0,26.66567
1350,2016.0,8.0,26.0,7.0,8.0,28.65293
1351,2016.0,8.0,27.0,5.0,6.0,32.76797
1352,2016.0,8.0,26.0,15.0,16.0,28.1967
1353,2016.0,8.0,26.0,13.0,14.0,31.87952
1354,2016.0,8.0,27.0,1.0,2.0,46.05622
1355,2016.0,8.0,26.0,18.0,19.0,28.43036
1356,2016.0,8.0,27.0,6.0,7.0,30.68957
1357,2016.0,8.0,27.0,4.0,5.0,36.44155
1358,2016.0,8.0,26.0,14.0,15.0,31.81799
1359,2016.0,8.0,26.0,19.0,20.0,28.5451
1360,2016.0,8.0,26.0,12.0,13.0,29.88513
1361,2016.0,8.0,26.0,10.0,11.0,25.67147
1362,2016.0,8.0,27.0,2.0,3.0,46.90233
1363,2016.0,8.0,26.0,17.0,18.0,27.77515
1364,2016.0,8.0,27.0,3.0,4.0,42.6044
1365,2016.0,8.0,27.0,0.0,1.0,39.61058
1366,2016.0,8.0,26.0,16.0,17.0,26.42551
1367,2016.0,8.0,26.0,22.0,23.0,36.47972
1368,2016.0,8.0,28.0,0.0,1.0,35.07556
1369,2016.0,8.0,27.0,18.0,19.0,23.90529
1370,2016.0,8.0,27.0,9.0,10.0,25.02405
1371,2016.0,8.0,28.0,1.0,2.0,42.04633
1372,2016.0,8.0,28.0,5.0,6.0,31.48039
1373,2016.0,8.0,28.0,2.0,3.0,43.29211
1374,2016.0,8.0,27.0,8.0,9.0,25.38235
1375,2016.0,8.0,27.0,10.0,11.0,24.70099
1376,2016.0,8.0,27.0,13.0,14.0,26.19646
1377,2016.0,8.0,27.0,14.0,15.0,25.58593
1378,2016.0,8.0,27.0,20.0,21.0,24.84072
1379,2016.0,8.0,27.0,22.0,23.0,28.98202
1380,2016.0,8.0,27.0,12.0,13.0,25.67254
1381,2016.0,8.0,27.0,16.0,17.0,20.4916
1382,2016.0,8.0,27.0,15.0,16.0,22.41991
1383,2016.0,8.0,27.0,17.0,18.0,21.37943
1384,2016.0,8.0,28.0,6.0,7.0,29.33194
1385,2016.0,8.0,27.0,21.0,22.0,25.68529
1386,2016.0,8.0,27.0,23.0,0.0,32.43841
1387,2016.0,8.0,28.0,4.0,5.0,33.7831
1388,2016.0,8.0,27.0,19.0,20.0,24.06229
1389,2016.0,8.0,27.0,7.0,8.0,26.45527
1390,2016.0,8.0,27.0,11.0,12.0,24.3683
1391,2016.0,8.0,28.0,3.0,4.0,39.82544
1392,2016.0,8.0,28.0,20.0,21.0,26.36318
1393,2016.0,8.0,28.0,7.0,8.0,29.99607
1394,2016.0,8.0,28.0,12.0,13.0,27.28836
1395,2016.0,8.0,29.0,0.0,1.0,38.36654
1396,2016.0,8.0,28.0,9.0,10.0,27.07777
1397,2016.0,8.0,28.0,22.0,23.0,33.2539
1398,2016.0,8.0,29.0,1.0,2.0,45.24123
1399,2016.0,8.0,28.0,10.0,11.0,26.56928
1400,2016.0,8.0,28.0,15.0,16.0,23.63188
1401,2016.0,8.0,28.0,16.0,17.0,17.67572
1402,2016.0,8.0,29.0,2.0,3.0,51.05467
1403,2016.0,8.0,29.0,3.0,4.0,47.78266
1404,2016.0,8.0,29.0,4.0,5.0,35.77725
1405,2016.0,8.0,28.0,13.0,14.0,26.38586
1406,2016.0,8.0,28.0,17.0,18.0,20.1558
1407,2016.0,8.0,29.0,5.0,6.0,33.52432
1408,2016.0,8.0,28.0,23.0,0.0,35.62155
1409,2016.0,8.0,28.0,14.0,15.0,25.49163
1410,2016.0,8.0,28.0,18.0,19.0,21.74357
1411,2016.0,8.0,28.0,21.0,22.0,28.87785
1412,2016.0,8.0,28.0,8.0,9.0,28.16371
1413,2016.0,8.0,28.0,11.0,12.0,26.16999
1414,2016.0,8.0,28.0,19.0,20.0,25.39777
1415,2016.0,8.0,29.0,6.0,7.0,31.32752
1416,2016.0,8.0,29.0,16.0,17.0,28.52564
1417,2016.0,8.0,29.0,22.0,23.0,39.60012
1418,2016.0,8.0,30.0,3.0,4.0,49.07784
1419,2016.0,8.0,29.0,21.0,22.0,35.5085
1420,2016.0,8.0,30.0,2.0,3.0,56.16852
1421,2016.0,8.0,29.0,10.0,11.0,24.98892
1422,2016.0,8.0,29.0,17.0,18.0,28.67898
1423,2016.0,8.0,29.0,20.0,21.0,33.23576
1424,2016.0,8.0,29.0,23.0,0.0,42.10184
1425,2016.0,8.0,30.0,0.0,1.0,43.8914
1426,2016.0,8.0,29.0,12.0,13.0,29.60252
1427,2016.0,8.0,30.0,5.0,6.0,34.19964
1428,2016.0,8.0,29.0,9.0,10.0,25.45791
1429,2016.0,8.0,29.0,15.0,16.0,28.69948
1430,2016.0,8.0,29.0,18.0,19.0,30.34592
1431,2016.0,8.0,29.0,8.0,9.0,27.09938
1432,2016.0,8.0,29.0,11.0,12.0,25.53258
1433,2016.0,8.0,30.0,4.0,5.0,36.18331
1434,2016.0,8.0,30.0,6.0,7.0,32.82188
1435,2016.0,8.0,29.0,7.0,8.0,29.15663
1436,2016.0,8.0,29.0,13.0,14.0,30.98638
1437,2016.0,8.0,29.0,14.0,15.0,31.13469
1438,2016.0,8.0,29.0,19.0,20.0,32.29519
1439,2016.0,8.0,30.0,1.0,2.0,54.33658
1440,2016.0,8.0,30.0,13.0,14.0,32.00736
1441,2016.0,8.0,30.0,20.0,21.0,36.01804
1442,2016.0,8.0,30.0,23.0,0.0,47.79761
1443,2016.0,8.0,30.0,18.0,19.0,31.51527
1444,2016.0,8.0,30.0,8.0,9.0,28.5603
1445,2016.0,8.0,31.0,5.0,6.0,34.91156
1446,2016.0,8.0,30.0,7.0,8.0,31.01677
1447,2016.0,8.0,31.0,2.0,3.0,68.66311
1448,2016.0,8.0,30.0,19.0,20.0,34.14315
1449,2016.0,8.0,30.0,11.0,12.0,27.44049
1450,2016.0,8.0,31.0,3.0,4.0,57.79055
1451,2016.0,8.0,30.0,16.0,17.0,28.7415
1452,2016.0,8.0,30.0,14.0,15.0,32.1291
1453,2016.0,8.0,30.0,17.0,18.0,29.58386
1454,2016.0,8.0,31.0,6.0,7.0,32.86999
1455,2016.0,8.0,31.0,4.0,5.0,41.77675
1456,2016.0,8.0,31.0,1.0,2.0,64.88515
1457,2016.0,8.0,30.0,9.0,10.0,27.61631
1458,2016.0,8.0,31.0,0.0,1.0,52.05521
1459,2016.0,8.0,30.0,15.0,16.0,29.26514
1460,2016.0,8.0,30.0,12.0,13.0,29.957
1461,2016.0,8.0,30.0,10.0,11.0,26.15522
1462,2016.0,8.0,30.0,22.0,23.0,45.98359
1463,2016.0,8.0,30.0,21.0,22.0,41.73639
1464,2016.0,9.0,1.0,5.0,6.0,37.29264
1465,2016.0,9.0,1.0,6.0,7.0,34.30353
1466,2016.0,8.0,31.0,10.0,11.0,27.63712
1467,2016.0,8.0,31.0,15.0,16.0,29.37978
1468,2016.0,8.0,31.0,17.0,18.0,28.68803
1469,2016.0,9.0,1.0,2.0,3.0,73.76616
1470,2016.0,8.0,31.0,14.0,15.0,32.60876
1471,2016.0,9.0,1.0,3.0,4.0,63.19282
1472,2016.0,8.0,31.0,11.0,12.0,28.26998
1473,2016.0,8.0,31.0,12.0,13.0,30.68673
1474,2016.0,8.0,31.0,16.0,17.0,28.30502
1475,2016.0,9.0,1.0,1.0,2.0,75.50948
